CD_LOJA;CD_MERCADORIA;ST_LIBERA_SEM_ESTOQUE;DS_CURVA_ABC;NR_QTDE_PONTO_RESSUPRIMENTO;NR_QTDE_ESTOQUE_SEGURANCA;NR_QTDE_ESTOQUE;NR_QTDE_RESERVA;DT_UltimaAlteracao;UsuarioUltimaAlteracao;ST_MERCADORIA_COMPRADA
1;244;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-04-07 12:02:54.750;GRACILENE;
1;245;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-18 08:35:26.467;GRACILENE;
1;246;S;;20.0000000000;16.0000000000;2.0000000000;.0000000000;2009-10-03 12:15:22.577;GRACILENE;
1;247;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-05-13 10:25:36.163;GRACILENE;
1;248;S;;20.0000000000;6.0000000000;2.0000000000;.0000000000;2009-09-02 17:39:53.583;GRACILENE;
1;249;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-19 13:30:34.000;GRACILENE;
1;250;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-07-14 17:21:08.060;GRACILENE;
1;251;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-09-22 09:50:17.687;GRACILENE;
1;252;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;253;S;;20.0000000000;10.0000000000;1.0000000000;.0000000000;2016-07-20 09:26:24.290;ORANGE;
1;254;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;255;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;256;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-10-02 17:23:08.653;GRACILENE;
1;257;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-09-10 17:51:58.720;GRACILENE;
1;258;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2007-03-13 15:07:06.340;GRACILENE;
1;259;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2007-03-13 15:07:35.903;GRACILENE;
1;260;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-19 09:42:07.423;ORANGE;
1;261;S;;20.0000000000;6.0000000000;2.0000000000;.0000000000;2014-04-09 20:03:59.233;maria;
1;262;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2007-03-13 15:07:54.577;GRACILENE;
1;263;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2007-11-14 15:03:32.107;GRACILENE;
1;264;S;;20.0000000000;4.0000000000;2.0000000000;.0000000000;2009-08-10 18:01:24.013;GRACILENE;
1;265;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2008-05-12 16:23:36.780;GRACILENE;
1;266;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2008-05-12 16:23:22.327;GRACILENE;
1;267;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:23:01.343;GRACILENE;
1;268;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2008-05-12 16:21:29.170;GRACILENE;
1;269;S;;20.0000000000;45.0000000000;2.0000000000;.0000000000;2008-05-12 16:21:42.560;GRACILENE;
1;270;S;;20.0000000000;17.0000000000;2.0000000000;.0000000000;2011-07-08 15:50:00.997;ORANGE;
1;271;S;;20.0000000000;20.0000000000;2.0000000000;.0000000000;2008-05-12 16:22:26.590;GRACILENE;
1;272;S;;20.0000000000;11.0000000000;2.0000000000;.0000000000;2008-05-12 16:24:23.670;GRACILENE;
1;273;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2008-05-12 16:26:51.997;GRACILENE;
1;274;S;;20.0000000000;13.0000000000;2.0000000000;.0000000000;2008-05-12 16:27:18.090;GRACILENE;
1;275;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2008-05-12 16:18:29.653;GRACILENE;
1;276;S;;20.0000000000;16.0000000000;2.0000000000;.0000000000;2008-05-12 16:18:41.920;GRACILENE;
1;277;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2008-05-12 16:23:50.903;GRACILENE;
1;278;S;;10.0000000000;32.0000000000;2.0000000000;.0000000000;2008-05-12 16:24:07.530;GRACILENE;
1;279;S;;20.0000000000;4.0000000000;2.0000000000;.0000000000;2009-09-25 08:49:12.123;GRACILENE;
1;280;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:21:05.483;GRACILENE;
1;281;S;;.0000000000;40.0000000000;2.0000000000;.0000000000;2012-06-15 17:07:26.983;ORANGE;
1;282;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2011-11-28 16:10:39.340;ORANGE;
1;283;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-06-25 14:53:33.920;GRACILENE;
1;284;S;;.0000000000;43.0000000000;2.0000000000;.0000000000;2014-08-14 17:37:38.457;ORANGE;
1;285;S;;20.0000000000;24.0000000000;2.0000000000;.0000000000;2007-03-23 15:52:40.153;GRACILENE;
1;286;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2007-03-23 15:25:15.293;GRACILENE;
1;287;S;;20.0000000000;117.0000000000;2.0000000000;.0000000000;2007-04-10 17:42:07.687;GRACILENE;
1;288;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-19 12:06:35.360;GRACILENE;
1;289;S;;20.0000000000;8.0000000000;2.0000000000;.0000000000;2009-09-14 17:48:00.420;GRACILENE;
1;290;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;291;S;;20.0000000000;21.0000000000;2.0000000000;.0000000000;2009-08-07 14:17:56.310;GRACILENE;
1;292;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-09-26 09:48:37.373;GRACILENE;
1;293;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-08-14 17:37:38.410;ORANGE;
1;294;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-10-01 18:12:34.023;GRACILENE;
1;295;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-10-03 12:15:22.640;GRACILENE;
1;296;S;;20.0000000000;9.0000000000;2.0000000000;.0000000000;2009-10-01 12:59:46.730;GRACILENE;
1;297;S;;20.0000000000;13.0000000000;2.0000000000;.0000000000;2009-09-26 09:48:37.763;GRACILENE;
1;298;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-28 16:50:10.187;GRACILENE;
1;299;S;;20.0000000000;4.0000000000;2.0000000000;.0000000000;2009-10-05 11:19:31.123;GRACILENE;
1;300;S;;20.0000000000;9.0000000000;2.0000000000;.0000000000;2010-05-05 12:06:11.967;ORANGE;
1;301;S;;20.0000000000;4.0000000000;2.0000000000;.0000000000;2009-09-16 10:14:19.060;GRACILENE;
1;302;S;;20.0000000000;4.0000000000;2.0000000000;.0000000000;2009-09-26 09:47:27.623;GRACILENE;
1;303;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-22 09:24:45.480;GRACILENE;
1;304;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2009-09-02 17:41:18.193;GRACILENE;
1;305;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-10-01 16:27:54.837;GRACILENE;
1;306;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-29 15:00:17.530;GRACILENE;
1;307;S;;50.0000000000;20.0000000000;2.0000000000;.0000000000;2009-09-21 17:42:51.280;GRACILENE;
1;308;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-09-16 10:05:45.903;GRACILENE;
1;309;S;;50.0000000000;20.0000000000;2.0000000000;.0000000000;2009-09-30 10:06:02.577;GRACILENE;
1;310;S;;2.0000000000;1.0000000000;2.0000000000;.0000000000;2006-12-29 15:02:35.730;GRACILENE;
1;311;S;;50.0000000000;31.0000000000;2.0000000000;.0000000000;2008-01-02 17:55:53.623;GRACILENE;
1;312;S;;50.0000000000;20.0000000000;2.0000000000;.0000000000;2006-12-29 14:59:32.343;GRACILENE;
1;313;S;;50.0000000000;20.0000000000;2.0000000000;.0000000000;2009-07-30 17:28:11.530;GRACILENE;
1;314;S;;50.0000000000;20.0000000000;2.0000000000;.0000000000;2006-12-19 13:07:22.593;GRACILENE;
1;315;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-08-07 10:30:18.837;GRACILENE;
1;316;S;;20.0000000000;9.0000000000;2.0000000000;.0000000000;2009-10-02 13:21:33.140;GRACILENE;
1;317;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-09-02 17:41:18.613;GRACILENE;
1;318;S;;20.0000000000;3.0000000000;2.0000000000;.0000000000;2009-09-23 17:32:14.730;GRACILENE;
1;319;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-09-25 17:39:11.233;GRACILENE;
1;320;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-10-05 11:19:31.560;GRACILENE;
1;321;S;;20.0000000000;330.0000000000;2.0000000000;.0000000000;2008-07-01 09:55:45.217;GRACILENE;
1;322;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;323;S;;10.0000000000;1.0000000000;2.0000000000;.0000000000;2007-01-25 15:56:41.810;GRACILENE;
1;324;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2013-02-28 14:13:42.463;ORANGE;
1;325;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2007-09-15 11:13:01.107;GRACILENE;
1;326;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-09-28 16:50:10.623;GRACILENE;
1;327;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2009-09-01 10:10:27.420;GRACILENE;
1;328;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;;;
1;329;S;;8.0000000000;5.0000000000;2.0000000000;.0000000000;2006-12-01 15:07:02.187;GRACILENE;
1;330;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2011-11-28 16:10:39.577;ORANGE;
1;331;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-01-29 15:45:27.187;GRACILENE;
1;332;S;;10.0000000000;5.0000000000;2.0000000000;.0000000000;2009-01-20 11:37:35.467;GRACILENE;
1;333;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:54.513;ORANGE;
1;334;S;;15.0000000000;2.0000000000;2.0000000000;.0000000000;2009-05-12 12:30:06.623;GRACILENE;
1;335;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2009-08-28 09:29:41.153;GRACILENE;
1;336;S;;17.0000000000;15.0000000000;2.0000000000;.0000000000;2009-09-10 18:18:21.017;GRACILENE;
1;337;S;;.0000000000;23.0000000000;2.0000000000;.0000000000;2009-10-02 13:21:33.547;GRACILENE;
1;338;S;;24.0000000000;19.0000000000;2.0000000000;.0000000000;2011-07-08 15:39:50.670;ORANGE;
1;339;S;;12.0000000000;4.0000000000;2.0000000000;.0000000000;2009-10-01 16:55:28.180;GRACILENE;
1;340;S;;12.0000000000;4.0000000000;2.0000000000;.0000000000;2009-10-02 17:23:06.920;GRACILENE;
1;341;S;;30.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-02 10:05:12.450;GRACILENE;
1;342;S;;20.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-02 09:36:34.310;GRACILENE;
1;343;S;;10.0000000000;13.0000000000;2.0000000000;.0000000000;2009-10-03 12:15:21.857;GRACILENE;
1;344;S;;20.0000000000;3.0000000000;2.0000000000;.0000000000;2009-09-28 17:10:01.810;GRACILENE;
1;345;S;;12.0000000000;3.0000000000;2.0000000000;.0000000000;2006-12-01 16:37:45.047;GRACILENE;
1;346;S;;20.0000000000;28.0000000000;2.0000000000;.0000000000;2011-07-08 15:49:29.390;ORANGE;
1;347;S;;10.0000000000;13.0000000000;2.0000000000;.0000000000;2009-09-30 18:03:31.420;GRACILENE;
1;348;S;;12.0000000000;1.0000000000;2.0000000000;.0000000000;2006-12-02 09:36:24.640;GRACILENE;
1;349;S;;10.0000000000;17.0000000000;2.0000000000;.0000000000;2009-10-01 18:12:39.760;GRACILENE;
1;350;S;;12.0000000000;2.0000000000;2.0000000000;.0000000000;2009-09-26 09:39:47.263;GRACILENE;
1;351;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2012-04-17 10:15:35.217;ORANGE;
1;352;S;;10.0000000000;6.0000000000;2.0000000000;.0000000000;2006-12-19 12:17:34.890;GRACILENE;
1;353;S;;12.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-20 10:40:10.793;GRACILENE;
1;354;S;;20.0000000000;36.0000000000;2.0000000000;.0000000000;2009-09-24 18:15:24.367;GRACILENE;
1;355;S;;17.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-19 12:29:27.017;GRACILENE;
1;356;S;;14.0000000000;18.0000000000;2.0000000000;.0000000000;2011-02-09 11:33:00.437;ORANGE;
1;357;S;;12.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-28 14:17:43.373;GRACILENE;
1;358;S;;17.0000000000;14.0000000000;2.0000000000;.0000000000;2009-09-21 17:43:14.873;GRACILENE;
1;359;S;;24.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-19 12:28:27.390;GRACILENE;
1;360;S;;28.0000000000;6.0000000000;2.0000000000;.0000000000;2009-09-16 16:40:06.187;GRACILENE;
1;361;S;;24.0000000000;6.0000000000;2.0000000000;.0000000000;2009-10-01 16:55:28.697;GRACILENE;
1;362;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2006-12-19 11:51:23.267;GRACILENE;
1;363;S;;14.0000000000;8.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;364;S;;10.0000000000;6.0000000000;-2.0000000000;.0000000000;2016-08-23 11:23:48.457;ORANGE;
1;365;S;;10.0000000000;4.0000000000;2.0000000000;.0000000000;2006-12-01 16:05:49.717;GRACILENE;
1;366;S;;10.0000000000;6.0000000000;2.0000000000;.0000000000;;;
1;367;S;;20.0000000000;9.0000000000;2.0000000000;.0000000000;2006-12-01 16:11:30.747;GRACILENE;
1;368;S;;12.0000000000;14.0000000000;2.0000000000;.0000000000;2009-09-30 17:45:15.107;GRACILENE;
1;369;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;370;S;;12.0000000000;4.0000000000;2.0000000000;.0000000000;2007-01-26 11:04:36.780;GRACILENE;
1;371;S;;12.0000000000;2.0000000000;2.0000000000;.0000000000;2011-08-26 14:32:59.843;ORANGE;
1;372;S;;12.0000000000;8.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;373;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2013-04-16 16:27:59.357;ORANGE;
1;374;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-10-01 16:55:29.213;GRACILENE;
1;375;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2011-06-08 15:56:01.450;ORANGE;
1;376;S;;18.0000000000;6.0000000000;2.0000000000;.0000000000;2007-04-19 17:30:45.810;GRACILENE;
1;377;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-10-01 12:59:48.373;GRACILENE;
1;378;S;;17.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-02 09:58:53.420;GRACILENE;
1;379;S;;12.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-19 14:01:57.173;GRACILENE;
1;380;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-19 14:03:37.343;GRACILENE;
1;381;S;;18.0000000000;9.0000000000;2.0000000000;.0000000000;2011-07-08 15:49:29.590;ORANGE;
1;382;S;;14.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-19 12:38:26.000;GRACILENE;
1;383;S;;.0000000000;1.0000000000;2.0000000000;.0000000000;2007-01-31 13:23:38.200;GRACILENE;
1;384;S;;36.0000000000;11.0000000000;2.0000000000;.0000000000;2009-09-25 14:49:03.123;GRACILENE;
1;385;S;;10.0000000000;3.0000000000;2.0000000000;.0000000000;2006-12-19 12:24:59.657;GRACILENE;
1;386;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2009-09-30 10:01:55.607;GRACILENE;
1;387;S;;10.0000000000;4.0000000000;2.0000000000;.0000000000;2009-09-28 16:50:12.280;GRACILENE;
1;388;S;;5.0000000000;3.0000000000;2.0000000000;.0000000000;2006-12-19 12:26:38.720;GRACILENE;
1;389;S;;10.0000000000;3.0000000000;2.0000000000;.0000000000;2011-02-09 11:33:44.183;ORANGE;
1;390;S;;10.0000000000;1.0000000000;2.0000000000;.0000000000;2006-12-19 12:25:32.420;GRACILENE;
1;391;S;;20.0000000000;35.0000000000;2.0000000000;.0000000000;2007-04-19 18:02:57.700;GRACILENE;
1;392;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2007-12-14 10:25:28.967;GRACILENE;
1;393;S;;20.0000000000;29.0000000000;2.0000000000;.0000000000;2009-10-05 11:27:37.980;GRACILENE;
1;394;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-02 09:17:24.967;GRACILENE;
1;395;S;;20.0000000000;22.0000000000;2.0000000000;.0000000000;2008-08-04 10:29:27.670;GRACILENE;
1;396;S;;8.0000000000;10.0000000000;2.0000000000;.0000000000;2009-09-17 18:15:01.543;GRACILENE;
1;397;S;;17.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-02 10:02:20.670;GRACILENE;
1;398;S;;2.0000000000;32.0000000000;2.0000000000;.0000000000;2014-08-14 17:37:38.347;ORANGE;
1;399;S;;12.0000000000;6.0000000000;2.0000000000;.0000000000;2006-12-01 14:37:37.437;GRACILENE;
1;400;S;;12.0000000000;6.0000000000;2.0000000000;.0000000000;2009-09-21 11:06:14.937;GRACILENE;
1;401;S;;12.0000000000;1.0000000000;2.0000000000;.0000000000;2006-12-19 12:36:06.343;GRACILENE;
1;402;S;;3.0000000000;1.0000000000;2.0000000000;.0000000000;2009-10-09 11:04:48.140;ORANGE;
1;403;S;;12.0000000000;2.0000000000;2.0000000000;.0000000000;2007-08-13 12:27:51.937;GRACILENE;
1;404;S;;10.0000000000;11.0000000000;2.0000000000;.0000000000;2007-08-13 12:27:39.653;GRACILENE;
1;405;S;;3.0000000000;1.0000000000;2.0000000000;.0000000000;2006-12-20 10:40:42.217;GRACILENE;
1;406;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2011-09-29 10:22:35.030;ORANGE;
1;407;S;;20.0000000000;6.0000000000;2.0000000000;.0000000000;2009-01-05 16:37:06.483;GRACILENE;
1;408;S;;12.0000000000;6.0000000000;2.0000000000;.0000000000;2006-12-19 12:39:33.280;GRACILENE;
1;409;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-09-25 17:39:10.700;GRACILENE;
1;410;S;;3.0000000000;2.0000000000;2.0000000000;.0000000000;2011-05-06 11:48:02.357;ORANGE;
1;411;S;;20.0000000000;13.0000000000;2.0000000000;.0000000000;2013-04-16 16:27:59.273;ORANGE;
1;412;S;;12.0000000000;6.0000000000;2.0000000000;.0000000000;2006-12-19 13:37:15.907;GRACILENE;
1;413;S;;20.0000000000;7.0000000000;2.0000000000;.0000000000;2009-09-21 11:42:20.937;GRACILENE;
1;414;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2009-08-25 08:54:23.827;GRACILENE;
1;415;S;;2.0000000000;1.0000000000;2.0000000000;.0000000000;2009-08-21 08:54:56.060;GRACILENE;
1;416;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-19 17:15:10.703;GRACILENE;
1;417;S;;20.0000000000;3.0000000000;2.0000000000;.0000000000;2009-09-21 11:42:21.327;GRACILENE;
1;418;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2009-08-21 11:19:08.357;GRACILENE;
1;419;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2014-08-14 17:37:38.270;ORANGE;
1;420;S;;20.0000000000;27.0000000000;2.0000000000;.0000000000;2007-09-26 08:48:49.043;GRACILENE;
1;421;S;;20.0000000000;3.0000000000;2.0000000000;.0000000000;2007-02-02 17:27:38.000;GRACILENE;
1;422;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-16 16:49:44.497;GRACILENE;
1;423;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 15:28:52.077;GRACILENE;
1;424;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;425;S;;12.0000000000;10.0000000000;7.0000000000;.0000000000;2015-09-28 12:13:21.770;ORANGE;
1;426;S;;10.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;427;S;;2.0000000000;1.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;428;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 14:26:42.450;GRACILENE;
1;429;S;;10.0000000000;1.0000000000;2.0000000000;.0000000000;2006-12-19 08:47:10.593;ORANGE;
1;430;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 14:29:09.230;GRACILENE;
1;431;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;;;
1;432;S;;12.0000000000;1.0000000000;2.0000000000;.0000000000;2008-08-06 11:40:32.947;GRACILENE;
1;433;S;;18.0000000000;10.0000000000;2.0000000000;.0000000000;2009-09-30 18:03:33.857;GRACILENE;
1;434;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2008-08-06 11:39:18.947;GRACILENE;
1;435;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-08-06 11:39:38.370;GRACILENE;
1;436;S;;10.0000000000;9.0000000000;2.0000000000;.0000000000;2006-12-20 11:16:30.623;GRACILENE;
1;437;S;;.0000000000;2.0000000000;2.0000000000;.0000000000;2009-09-16 17:13:02.937;GRACILENE;
1;438;S;;20.0000000000;3.0000000000;2.0000000000;.0000000000;2009-02-26 08:39:55.297;GRACILENE;
1;439;S;;10.0000000000;10.0000000000;2.0000000000;.0000000000;2009-09-22 17:41:59.247;GRACILENE;
1;440;S;;2.0000000000;1.0000000000;2.0000000000;.0000000000;2008-09-08 15:38:19.263;GRACILENE;
1;441;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-01-20 11:36:41.403;GRACILENE;
1;442;S;;2.0000000000;1.0000000000;2.0000000000;.0000000000;2008-09-08 15:39:50.047;GRACILENE;
1;443;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-07-29 16:53:42.373;GRACILENE;
1;444;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2006-12-19 12:33:18.203;GRACILENE;
1;445;S;;20.0000000000;42.0000000000;2.0000000000;.0000000000;2009-09-28 16:32:17.700;GRACILENE;
1;446;S;;20.0000000000;4.0000000000;2.0000000000;.0000000000;2009-09-11 14:06:11.980;GRACILENE;
1;447;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2009-10-01 17:05:16.260;GRACILENE;
1;448;S;;20.0000000000;32.0000000000;2.0000000000;.0000000000;2009-12-17 17:30:49.467;ORANGE;
1;449;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-11 14:06:44.483;GRACILENE;
1;450;S;;20.0000000000;6.0000000000;2.0000000000;.0000000000;2009-09-11 14:07:48.077;GRACILENE;
1;451;S;;20.0000000000;18.0000000000;2.0000000000;.0000000000;2012-06-15 09:56:07.200;ORANGE;
1;452;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-19 12:34:01.813;GRACILENE;
1;453;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-10-03 12:15:22.730;GRACILENE;
1;454;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-07-23 08:18:45.467;GRACILENE;
1;455;S;;20.0000000000;19.0000000000;2.0000000000;.0000000000;2009-07-23 08:19:00.360;GRACILENE;
1;456;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2009-08-06 16:16:38.903;GRACILENE;
1;457;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2011-02-09 11:31:43.373;ORANGE;
1;458;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-06 09:09:03.920;GRACILENE;
1;459;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-06 09:09:16.263;GRACILENE;
1;460;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-06 09:09:51.093;GRACILENE;
1;461;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-06 09:09:31.890;GRACILENE;
1;462;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-06 09:08:01.340;GRACILENE;
1;463;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-19 08:47:10.593;ORANGE;
1;464;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-06 09:07:11.187;GRACILENE;
1;465;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-19 08:47:10.593;ORANGE;
1;466;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-07 11:33:43.450;GRACILENE;
1;467;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-07 11:33:54.170;GRACILENE;
1;468;S;;20.0000000000;18.0000000000;2.0000000000;.0000000000;2011-08-26 14:32:59.920;ORANGE;
1;469;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-07-29 16:54:04.077;GRACILENE;
1;470;S;;20.0000000000;13.0000000000;2.0000000000;.0000000000;2009-09-30 09:59:41.480;GRACILENE;
